morphemes,count
їстськ,1
мажоритар,1
маж,1
маєт,1
маєстат,1
мадригаль,1
мадаполам,1
мадагаскар,1
мaгoмeт,1
магнолієв,1
дип,1
дино,1
нітро,1
динас,1
динамо-,1
диліжанс,1
майкоп,1
майбутт,1
маїс,1
маївк,1
юнкц,1
ийн,1
юнкт,1
асоцяція,1
диз,1
"біо,т",1
макрель,1
макрел,1
маккарт,1
макітер,1
майоран,1
майолік,1
директив,1
дипсо,1
о-в,1
міцн,1
голінк,1
малігн,1
малич,1
есечк,1
малсїн,1
малеїн,1
малакк,1
малаєць,1
макуп,1
макул,1
дилем,1
мамонт,1
дивіденд,1
дивертисмент,1
диван-,1
мамаліо,1
оза,1
мальгась,1
мальв,1
малявоч,1
юноч,1
руськ,1
дзик,1
дзигл,1
дзигар,1
дзвин,1
мандрь,1
мандрагор,1
мангр,1
манг,1
мангл,1
манатт,1
манат,1
мамут,1
мамул,1
мамр,1
маніяч,1
маніяць,1
маніяц,1
маніяк,1
маніок,1
маніль,1
арл,1
маній,1
маніжк,1
маняк,1
манишк,1
маре,1
марен,1
маргіналь,1
маргінал,1
маргарит,1
маратх,1
марант,1
мараль,1
мао,1
маньер,1
манускрипт,1
мант,1
мантиль,1
джут,1
джон,1
джимкроу,1
джамбуль,1
джайн,1
марказит,1
марик,1
маржин,1
маршалк,1
марц,1
мартиро,1
мартенс,1
iaн,1
марсилієв,1
марл,1
изм-,1
маркіт,1
маркізет,1
6ва,1
децемвір,1
дефо,1
фоляція,1
фолянт,1
дефініц,1
дефініт,1
дефет,1
мар'яж,1
матл,1
інч,1
яльно-,1
i-з,1
мастич,1
мастих,1
мастик,1
мас-,1
пoлiт,1
маc,1
маслеч,1
маслач,1
маслак,1
маскулін,1
матрось,1
детектив,1
цесят,1
сульфіт,1
десть,1
струкц,1
мaгpi,1
матрярх,1
матрич,1
матриць,1
матримоніаль,1
матрикуль,1
десерт,1
деселеро,1
мікоз,1
гліф,1
едерж,1
icтк,1
iц,1
еpiя,1
мачуль,1
усіньк,1
мацюп,1
махин,1
мафусаїл,1
дереш,1
дерез,1
дерев'ячч,1
рит,1
насадж,1
дерг,1
изацій,1
мегрель,1
мегрел,1
мeгa,1
меандр,1
маюскуль,1
маштач,1
дескрипц,1
гір',1
медуляр,1
медієваль,1
медяц,1
медят,1
медянт,1
медян,1
медяль,1
медитац,1
медитат,1
су-д,1
меделян,1
медвеж,1
монопол,1
йчн,1
день-,1
денудацій,1
мекк,1
мезонін,1
мезон,1
мезен,1
мендея,1
мендел,1
меморіаль,1
мемель,1
мельхіор,1
мельдо,1
а-ц,1
мелітополь,1
атич,1
атик,1
де-,1
демот,1
делікатес,1
делі,1
lя,1
дскортик,1
декортик,1
мень,1
менует,1
ментор,1
ментол,1
менієк,1
мензуль,1
менеджер,1
месопотам,1
стом,1
меркурі,1
меркатор,1
меристем,1
меринос,1
мерин,1
мериді,1
меридіан,1
мерещ,1
мергель,1
метастат,1
декапір,1
манія,1
декалько,1
-маc,1
і4,1
кера-м,1
ізбл,1
брухт,1
біоз,1
мессін,1
инсект,1
дезавуй,1
метол,1
віолет,1
метиз,1
синоп-т,1
метем,1
метель,1
метелич,1
цейнер,1
тебр,1
деборд,1
дебітор,1
ох',1
мж,1
меч-,1
мечет,1
ичін,1
мефістофель,1
метуп,1
инфект,1
спаль,1
дворц,1
дворець,1
мігмат,1
мястен,1
міазм,1
мищ,1
митть,1
митрополич,1
митрополит,1
мирт,1
мирр,1
минь,1
девон,1
девіз,1
дви,1
цв,1
стадяльн,1
мix,1
мієлі́н,1
мієлін,1
мідій,1
мідієць,1
мігрен,1
апiя,1
порід,1
крапк,1
оїн,1
фюзе-ляж,1
дарсонвал,1
дарданелль,1
дао,1
данціг,1
данаїд,1
цанаєць,1
дамокл,1
еволюція,1
фол,1
батальйонн,1
барабая,1
двірц,1
міліар,1
дамні,1
дамась,1
дальтон-,1
гюйс,1
гүч,1
гуцуль,1
гуцул,1
мілан,1
мікст,1
фоно,1
різб,1
міхро,1
мінгрель,1
мінгрел,1
мінарет,1
мімо,1
i̇к,1
мi̇м,1
мімет,1
мімео,1
мільярде,1
мільєран,1
мілось,1
міліцій,1
міліцей,1
кюрі,1
дагомеєць,1
гутір,1
гyт,1
мінускуль,1
міног,1
резид,1
іал,1
мас-ji,1
уий,1
містерій,1
містері,1
мірр,1
міраж,1
мірабл,1
мірабел,1
мі,1
joг,1
мiо,1
мінут,1
дайхард,1
дази,1
ятниц,1
iвнцц,1
гyc,1
гусель,1
гýp,1
гурій,1
гурі,1
яог,1
ічи,1
мітр,1
міткал,1
мiгеп,1
виб,1
находж,1
йй,1
гумід,1
гуманітар,1
атнин,1
оc,1
мли,1
яки,1
мішен,1
мiч,1
мiц,1
губк,1
гряс,1
гряд,1
грядоч,1
єр,1
могутт,1
мoвч,1
я́в,1
гунн,1
гумоз,1
молот-,1
гварді,1
молн,1
і́льник,1
молескін,1
еск,1
мoзоч,1
гугу,1
уозн,1
фтог,1
гонія,1
монаш,1
мoц,1
монак,1
монад,1
тoвар,1
мoлоч,1
молоть,1
гряділь,1
грушш,1
глйбл,1
грунд,1
авин,1
грудн,1
морганатич,1
морав,1
мопс,1
лый,1
монтаньяр,1
убзн,1
грот,1
грот-,1
громадд,1
грозь,1
грозов,1
морошк,1
морков,1
морків,1
мордвий,1
мордв,1
грядк,1
мотл,1
мотлох,1
моги:,1
мотет,1
мотель,1
москаль,1
мортир,1
морсов,1
морс,1
морск,1
гpy,1
любк,1
грізь,1
грифель,1
гринджол,1
гризь,1
гризет,1
мотузз,1
мотрош,1
коляск,1
дивізія,1
мудряк,1
агель,1
мря́ч,1
мру,1
бісс,1
мошонк,1
мoш,1
мочи,1
григорян,1
гривуаз,1
грец,1
гренланд,1
гренадер,1
ізаці,1
грейзен,1
муль,1
мульд,1
чст,1
мутазил,1
мусяндж,1
мустьер,1
мускуль,1
мускар,1
мусир,1
мурли,1
мурах,1
муніципаль,1
грид,1
грейдер-,1
грезет,1
графин,1
гранітол,1
мюль-,1
мушк,1
муц,1
мухояр,1
моp,1
мyx,1
муфель,1
мутуал,1
брош,1
берт,1
бсл,1
ва!ч,1
бедреник,1
набалдаш,1
набакир,1
м'яч,1
а),1
(<м'ят,1
яеч,1
льк,1
оть,1
мюрид,1
ізацiя,1
градо,1
градієнт,1
іюса,1
гравіє,1
навіщо,1
наві,1
наварр,1
вантаг,1
наваж,1
-ся,1
глумл,1
нагель,1
нагасак,1
наган,1
нагаєч,1
нагаєв,1
манн,1
соняч,1
і-,1
гpa6,1
гоц,1
готель,1
гостель,1
гость,1
дредноут,1
дзюба,1
ній,1
долоб,1
надоїс,1
пова,1
копо,1
iждж,1
сла,1
дивува,1
горьк,1
горсточ,1
горошк,1
скон,1
горо,1
горобяч,1
гopooя,1
горностаєв,1
горлич,1
гopix,1
жира,1
наждач,1
наждак,1
жабл,1
надр,1
різ!а,1
долуження,1
каніфоа,1
каніфолен,1
каказ,1
маказ,1
кas,1
найтув,1
тити,1
кай,1
ый,1
а;ти,1
назаль,1
завш,1
тород,1
нанаєць,1
мзрин,1
ліпл!я,1
належ,1
кур'й,1
копиль,1
сяна,1
клика,1
ийна,1
карач,1
кapач,1
горі,1
горід,1
горівч,1
горівк,1
горжет,1
гop6,1
гoп,1
гонь,1
нансук,1
нано,1
нанк,1
нанкін,1
нан,1
нанду,1
гонгор,1
гомоз,1
перг,1
перстк,1
напалм,1
оліюва,1
олії,1
обійм,1
нант,1
горілк,1
гомель,1
гольд,1
голубяч,1
голубятин,1
голубя,1
голоч,1
підвал,1
патрярх,1
офіцяльн,1
гонорей,1
гоноб,1
рочен,1
прокуд,1
веси,1
помадж,1
наполебн,1
тельськ,1
напів',1
насі́нн,1
моз,1
тесь,1
головн,1
ешк,1
голеч,1
голан,1
гогол,1
гогі,1
гобоїст,1
гнояч,1
гпояч,1
еи,1
нард,1
пряда,1
пружа,1
продчуд,1
гнoceo,1
гносео,1
гноїщ,1
гнoїcт,1
гнoї,1
гноївн,1
нарцис,1
тіж,1
о-виз,1
істі,1
родк,1
наркоз,1
гнейс,1
локац,1
стоєч,1
спаж,1
мальць,1
скрізь,1
скріз,1
гноярк,1
гнояк,1
гнoj,1
гнотт,1
гното,1
аяк,1
ає́нк,1
мість,1
строєв,1
гляціал,1
мань,1
гліц,1
гнoїв,1
гнoє,1
ючок,1
ючк,1
ийглиб,1
глеюват,1
глейко,1
глеє,1
науто,1
натюрморт,1
серц,1
гліфтал,1
глі,1
гліко,1
глік,1
нач,1
ця́п,1
рефор-м,1
-лібераль,1
ці́л,1
xpап,1
хню́п,1
промисел,1
і́н,1
м'яльн,1
глиз,1
глазет,1
гладіатор,1
глаголич,1
гicгepo,1
стрія,1
гірсут,1
гірст,1
шевк,1
нашатир,1
шарм,1
xpоп,1
cцн,1
ceкpец,1
неаполь,1
неандерталь,1
неандертал,1
наяд,1
cгат,1
нормаль,1
гірлянд,1
центргіпо,1
гіпостаз,1
поруу,1
-що,1
-хто,1
-коли,1
-де,1
н'ість,1
невіглас,1
небул,1
неборач,1
небож,1
еs,1
гiпepбол,1
гіно,1
гiпeкo,1
гінско,1
гiнгiв,1
нeгoцi,1
нeгoцянт,1
гоїст,1
годен,1
негліж,1
гідь,1
хожий,1
існу,1
пе,1
ова-,1
неда,1
вари,1
я́к,1
ливець,1
0з,1
вiтaмiп,1
гільдій,1
гільде,1
гіляч,1
гіляць,1
гілозо,1
гiл,1
гідро,1
pecypc,1
пeдo,1
логіч,1
а!н,1
іна,1
ино,1
"юч,ий",1
мexaп,1
мeгeop,1
мeпiop,1
неон,1
їан-,1
нарок,1
тждж,1
немж,1
нельм,1
гі́льз,1
екструз,1
бюс,1
гідато,1
гiгpo,1
гiгpо,1
погід,1
непаль,1
дiпo,1
нeo,1
паpк,1
мexaн,1
a-т,1
гібралтар,1
гіберел,1
гіацинт,1
гiг,1
гиндич,1
гиль,1
гиги,1
притор,1
праце,1
непот,1
eлeв,1
героїзм,1
гepoїз,1
нерпяч,1
нерол,1
нерит,1
мо-к,1
гибєль,1
гештальт,1
геть-,1
геть,1
гет,1
гетинакс,1
даs,1
треба,1
лй,1
суж,1
о-вит,1
-лив,1
покуш,1
гертог,1
герпето,1
героїчн,1
гepoїп,1
гepоїк,1
гердан,1
геpг,1
гергеп,1
гербі,1
геран,1
ови-т,1
гілея,1
уц,1
спі́,1
ійне,1
мopд,1
рсз,1
геб,1
гiгieп,1
неxт,1
християн,1
ячи,1
нехлюя,1
гермо,1
гермінатив,1
звідк,1
ніжин,1
нігроз,1
ніби,1
ниюч,1
нишком-тиш,1
атк,1
шива,1
нинь,1
-клон,1
стоj,1
гепар,1
гену,1
генуїн,1
гентиль,1
гено,1
нем,1
генератив,1
ісимус,1
à,1
німан,1
ніль,1
нікто,1
котор,1
місячч,1
івуець,1
ніцць,1
ніхром,1
толу,1
ніт,1
ністат,1
нір,1
ніпель,1
езь,1
генео,1
генез,1
роїд,1
гемон,1
амбул,1
нокт,1
ногаєць,1
сілл,1
грій,1
норк,1
нориц,1
нор,1
норд-ост,1
норд-вест,1
норвезь,1
ноо,1
нонпарель,1
нон,1
а-тop,1
гемз,1
гемело,1
целе,1
мieп,1
зої,1
нубієць,1
ноумен,1
ура,1
одрук,1
нотарі,1
нoгapi,1
нотаряльн,1
валений,1
важенн,1
бapан,1
бapaн,1
обаполь,1
обапол,1
нутрієв,1
нутацій,1
нумуліт,1
нуклео,1
гемя,1
гемянестез,1
гельв,1
гелк,1
станці,1
гелік,1
геaг,1
п'єз,1
гeктo,1
гeкто,1
тч,1
віюв,1
вии,1
свинець,1
геклінг-,1
гекель,1
гейтон,1
гейзер,1
гейдельберзь,1
оби,1
обитель,1
сди,1
бетби,1
оберемоч,1
обеліск,1
белен,1
обрли,1
леші,1
ледащ,1
лаг,1
класти,1
іx,1
іc,1
їжд,1
ждж,1
біє,1
обідр,1
кіназ,1
гед,1
гeг,1
гегеп,1
гeгeмоп,1
гегемон,1
надієн,1
макогон,1
маєнн,1
лоскоч,1
обломов,1
лобиз,1
облігацій,1
обручч,1
обрус,1
оброть,1
pиc,1
реміж,1
обороч,1
оборож,1
оболон,1
болонь,1
оєчк,1
гвінеє,1
і́в,1
гватемаль,1
гашиш,1
гашет,1
гax,1
гафнієв,1
гафель,1
гаубич,1
гател,1
обряж,1
обряд,1
гармонь,1
гарли,1
гарібальді,1
терібл,1
трьоп,1
гаструл,1
гастроль,1
гастер,1
гаря»,1
гарць,1
гапло,1
гапл,1
гаплич,1
обшлаг,1
чірк,1
дят,1
xлю,1
xлюп,1
xват,1
хапюч,1
ханюч,1
обуш,1
гарнітур,1
гарнізон,1
гарніер,1
гармош,1
гйд,1
овул,1
овсян,1
овочев,1
овечка,1
овес,1
об'якор,1
гарден,1
гарв,1
ини,1
неньк,1
ганто,1
гaпт,1
ганглієв,1
гамуз,1
гамсел,1
а-промінн,1
метоц,1
огул,1
огнь,1
oгн,1
оглобель,1
оглаш,1
огірч,1
одр,1
qв,1
валенг,1
іськ,1
оді,1
один-,1
оде,1
одесь,1
ганоч,1
гано,1
гамлет,1
гамбурзь,1
гамбіт,1
гамач,1
гаман,1
гамамелід,1
гамалик,1
одягну,1
одчая,1
дут,1
одуль,1
одул,1
κіл,1
кaянн,1
кайт,1
ойкос,1
озіїщ,1
зйм,1
задд,1
ожелед,1
